order_id,city,order_time,delivery_time,order_status,payment_method,order_amount,delivery_fee,discount,final_amount,delivery_minutes,order_hour,order_day,order_month,is_weekend,is_peak_hour,sla_breach,weekday,order_segment,order_date
52571,Chennai,2025-03-14 02:19:00,2025-03-14 02:42:00,Delivered,UPI,1872.31,23.66,449.99,1445.98,23,2,Friday,March,False,False,False,Friday,Medium Value,2025-03-14
52572,Ahmedabad,2025-04-13 10:39:00,2025-04-13 10:56:00,Delivered,Cash on Delivery,2128.7,12.75,262.98,1878.47,17,10,Sunday,April,True,True,False,Sunday,High Value,2025-04-13
52573,Pune,2025-01-03 21:51:00,2025-01-03 22:14:00,Delivered,Card,447.32,40.97,6.15,482.14,23,21,Friday,January,False,True,False,Friday,Low Value,2025-01-03
52574,Mumbai,2025-03-26 14:01:00,2025-03-26 14:35:00,Delivered,Cash on Delivery,327.81,13.44,49.26,291.99,34,14,Wednesday,March,False,True,True,Wednesday,Low Value,2025-03-26
52575,Bangalore,2025-03-18 13:45:00,2025-03-18 14:18:00,Delivered,Card,1429.56,67.83,101.94,1395.45,33,13,Tuesday,March,False,True,True,Tuesday,Medium Value,2025-03-18
52576,Kolkata,2025-02-21 10:29:00,2025-02-21 10:49:00,Delivered,UPI,674.13,69.24,27.53,715.84,20,10,Friday,February,False,True,False,Friday,Medium Value,2025-02-21
52577,Hyderabad,2025-02-05 19:50:00,2025-02-05 20:19:00,Delivered,Wallet,665.99,66.78,31.66,701.11,29,19,Wednesday,February,False,True,False,Wednesday,Medium Value,2025-02-05
52578,Bangalore,2025-02-23 08:56:00,2025-02-23 09:25:00,Delivered,Card,1519.76,12.13,377.51,1154.38,29,8,Sunday,February,True,True,False,Sunday,Medium Value,2025-02-23
52579,Hyderabad,2025-02-28 20:22:00,2025-02-28 20:42:00,Delivered,Cash on Delivery,712.49,54.85,7.58,759.76,20,20,Friday,February,False,True,False,Friday,Medium Value,2025-02-28
52580,Chennai,2025-01-02 19:26:00,2025-01-02 19:44:00,Delivered,Cash on Delivery,205.58,66.91,39.0,233.49,18,19,Thursday,January,False,True,False,Thursday,Low Value,2025-01-02
52581,Hyderabad,2025-02-05 09:00:00,2025-02-05 09:13:00,Delivered,UPI,236.97,55.96,48.46,244.47,13,9,Wednesday,February,False,True,False,Wednesday,Low Value,2025-02-05
52582,Mumbai,2025-04-07 10:26:00,2025-04-07 10:54:00,Delivered,Wallet,951.36,49.97,14.08,987.25,28,10,Monday,April,False,True,False,Monday,Medium Value,2025-04-07
52583,Ahmedabad,2025-02-16 19:16:00,2025-02-16 19:41:00,Delivered,UPI,1213.0,13.29,140.52,1085.77,25,19,Sunday,February,True,True,False,Sunday,Medium Value,2025-02-16
52584,Mumbai,2025-04-02 09:12:00,2025-04-02 09:32:00,Delivered,Cash on Delivery,1985.69,14.35,251.79,1748.25,20,9,Wednesday,April,False,True,False,Wednesday,High Value,2025-04-02
52585,Bangalore,2025-01-01 22:32:00,,Cancelled,Card,1407.62,25.24,51.03,1381.83,29,22,Wednesday,January,False,False,False,Wednesday,Medium Value,2025-01-01
52586,Bangalore,2025-01-14 15:15:00,,Cancelled,UPI,1102.01,52.9,214.04,940.87,42,15,Tuesday,January,False,False,True,Tuesday,Medium Value,2025-01-14
52587,Ahmedabad,2025-01-12 20:22:00,2025-01-12 20:51:00,Delivered,Wallet,734.05,16.98,40.1,710.93,29,20,Sunday,January,True,True,False,Sunday,Medium Value,2025-01-12
52588,Kolkata,2025-01-14 20:24:00,2025-01-14 20:52:00,Delivered,Card,532.29,60.57,28.96,563.9,28,20,Tuesday,January,False,True,False,Tuesday,Medium Value,2025-01-14
52589,Chennai,2025-03-13 21:21:00,2025-03-13 21:46:00,Delivered,UPI,1117.03,69.05,100.17,1085.91,25,21,Thursday,March,False,True,False,Thursday,Medium Value,2025-03-13
52590,Pune,2025-02-19 14:22:00,2025-02-19 14:43:00,Delivered,Cash on Delivery,2123.79,68.46,407.7,1784.55,21,14,Wednesday,February,False,True,False,Wednesday,High Value,2025-02-19
52591,Ahmedabad,2025-02-22 14:07:00,2025-02-22 14:43:00,Delivered,Card,289.71,38.3,55.72,272.29,36,14,Saturday,February,True,True,True,Saturday,Low Value,2025-02-22
52592,Delhi,2025-02-25 14:22:00,2025-02-25 14:55:00,Delivered,Wallet,2135.37,18.15,278.29,1875.23,33,14,Tuesday,February,False,True,True,Tuesday,High Value,2025-02-25
52593,Chennai,2025-02-14 10:42:00,2025-02-14 11:12:00,Delivered,Card,187.42,69.63,8.0,249.05,30,10,Friday,February,False,True,False,Friday,Low Value,2025-02-14
52594,Bangalore,2025-03-17 15:16:00,,Cancelled,UPI,313.39,43.28,30.77,325.9,19,15,Monday,March,False,False,False,Monday,Low Value,2025-03-17
52595,Hyderabad,2025-02-07 08:00:00,2025-02-07 08:25:00,Delivered,Wallet,2163.9,26.79,523.97,1666.72,25,8,Friday,February,False,True,False,Friday,High Value,2025-02-07
52596,Pune,2025-03-02 20:31:00,2025-03-02 20:50:00,Delivered,Wallet,170.35,36.08,16.09,190.34,19,20,Sunday,March,True,True,False,Sunday,Low Value,2025-03-02
52597,Hyderabad,2025-01-24 08:15:00,2025-01-24 08:38:00,Delivered,Wallet,433.28,18.44,83.45,368.27,23,8,Friday,January,False,True,False,Friday,Low Value,2025-01-24
52598,Mumbai,2025-03-12 19:12:00,2025-03-12 19:41:00,Delivered,Card,1639.09,54.38,350.28,1343.19,29,19,Wednesday,March,False,True,False,Wednesday,Medium Value,2025-03-12
52599,Ahmedabad,2025-03-06 08:33:00,2025-03-06 08:58:00,Delivered,UPI,718.83,46.92,17.84,747.91,25,8,Thursday,March,False,True,False,Thursday,Medium Value,2025-03-06
52600,Kolkata,2025-04-06 13:10:00,2025-04-06 13:32:00,Delivered,Cash on Delivery,887.77,65.86,41.54,912.09,22,13,Sunday,April,True,True,False,Sunday,Medium Value,2025-04-06
52601,Mumbai,2025-04-11 13:25:00,,Cancelled,Cash on Delivery,920.05,37.95,60.53,897.47,30,13,Friday,April,False,True,False,Friday,Medium Value,2025-04-11
52602,Pune,2025-01-11 09:56:00,2025-01-11 10:19:00,Delivered,Cash on Delivery,1539.84,58.77,136.06,1462.55,23,9,Saturday,January,True,True,False,Saturday,Medium Value,2025-01-11
52603,Kolkata,2025-02-25 13:22:00,2025-02-25 13:50:00,Delivered,Cash on Delivery,499.03,60.39,77.73,481.69,28,13,Tuesday,February,False,True,False,Tuesday,Low Value,2025-02-25
52604,Delhi,2025-01-20 12:41:00,2025-01-20 13:15:00,Delivered,UPI,2138.89,62.89,170.39,2031.39,34,12,Monday,January,False,False,True,Monday,High Value,2025-01-20
52605,Bangalore,2025-03-23 19:52:00,2025-03-23 20:18:00,Delivered,Cash on Delivery,804.92,19.22,84.23,739.91,26,19,Sunday,March,True,True,False,Sunday,Medium Value,2025-03-23
52606,Bangalore,2025-04-22 13:21:00,2025-04-22 13:47:00,Delivered,Cash on Delivery,1162.37,37.27,272.76,926.88,26,13,Tuesday,April,False,True,False,Tuesday,Medium Value,2025-04-22
52607,Pune,2025-03-17 09:42:00,2025-03-17 10:00:00,Delivered,Card,581.41,57.51,128.05,510.87,18,9,Monday,March,False,True,False,Monday,Medium Value,2025-03-17
52608,Bangalore,2025-01-08 13:36:00,2025-01-08 13:58:00,Delivered,Card,1027.87,18.75,66.9,979.72,22,13,Wednesday,January,False,True,False,Wednesday,Medium Value,2025-01-08
52609,Delhi,2025-03-18 10:45:00,2025-03-18 11:08:00,Delivered,UPI,1538.35,47.18,270.66,1314.87,23,10,Tuesday,March,False,True,False,Tuesday,Medium Value,2025-03-18
52610,Bangalore,2025-02-20 09:46:00,2025-02-20 10:08:00,Delivered,UPI,1993.96,42.04,132.15,1903.85,22,9,Thursday,February,False,True,False,Thursday,High Value,2025-02-20
52611,Bangalore,2025-04-06 20:58:00,2025-04-06 21:31:00,Delivered,Cash on Delivery,2175.7,60.01,180.25,2055.46,33,20,Sunday,April,True,True,True,Sunday,High Value,2025-04-06
52612,Hyderabad,2025-01-04 21:26:00,2025-01-04 21:49:00,Delivered,Cash on Delivery,248.86,48.95,55.22,242.59,23,21,Saturday,January,True,True,False,Saturday,Low Value,2025-01-04
52613,Pune,2025-03-27 13:11:00,2025-03-27 13:39:00,Delivered,Wallet,561.52,58.36,54.77,565.11,28,13,Thursday,March,False,True,False,Thursday,Medium Value,2025-03-27
52614,Delhi,2025-01-22 13:12:00,2025-01-22 13:38:00,Delivered,UPI,1771.69,69.87,86.54,1755.02,26,13,Wednesday,January,False,True,False,Wednesday,High Value,2025-01-22
52615,Chennai,2025-04-21 19:39:00,2025-04-21 19:54:00,Delivered,Card,1394.85,20.74,113.35,1302.24,15,19,Monday,April,False,True,False,Monday,Medium Value,2025-04-21
52616,Bangalore,2025-02-12 13:41:00,2025-02-12 13:58:00,Delivered,Wallet,796.37,34.9,17.86,813.41,17,13,Wednesday,February,False,True,False,Wednesday,Medium Value,2025-02-12
52617,Mumbai,2025-04-28 21:32:00,2025-04-28 21:57:00,Delivered,Wallet,1627.86,54.84,6.99,1675.71,25,21,Monday,April,False,True,False,Monday,High Value,2025-04-28
52618,Hyderabad,2025-04-27 06:40:00,2025-04-27 07:02:00,Delivered,Cash on Delivery,2081.51,57.39,60.79,2078.11,22,6,Sunday,April,True,False,False,Sunday,High Value,2025-04-27
52619,Bangalore,2025-04-20 21:31:00,2025-04-20 21:49:00,Delivered,Cash on Delivery,2013.85,50.92,451.76,1613.01,18,21,Sunday,April,True,True,False,Sunday,High Value,2025-04-20
52620,Hyderabad,2025-03-04 09:57:00,2025-03-04 10:25:00,Delivered,Wallet,1072.79,47.93,232.14,888.58,28,9,Tuesday,March,False,True,False,Tuesday,Medium Value,2025-03-04
52621,Chennai,2025-01-09 17:08:00,2025-01-09 17:27:00,Delivered,UPI,1798.04,65.15,424.0,1439.19,19,17,Thursday,January,False,False,False,Thursday,Medium Value,2025-01-09
52622,Mumbai,2025-03-20 21:27:00,2025-03-20 21:53:00,Delivered,Wallet,1733.34,15.21,138.44,1610.11,26,21,Thursday,March,False,True,False,Thursday,High Value,2025-03-20
52623,Chennai,2025-04-25 18:01:00,2025-04-25 18:20:00,Delivered,Card,560.84,55.32,86.29,529.87,19,18,Friday,April,False,False,False,Friday,Medium Value,2025-04-25
52624,Bangalore,2025-02-04 23:57:00,2025-02-05 00:09:00,Delivered,Wallet,1040.35,31.48,15.42,1056.41,12,23,Tuesday,February,False,False,False,Tuesday,Medium Value,2025-02-04
52625,Kolkata,2025-03-01 13:48:00,2025-03-01 14:13:00,Delivered,Cash on Delivery,623.58,32.67,128.2,528.05,25,13,Saturday,March,True,True,False,Saturday,Medium Value,2025-03-01
52626,Mumbai,2025-04-13 17:26:00,2025-04-13 17:48:00,Delivered,Wallet,403.41,51.77,57.83,397.35,22,17,Sunday,April,True,False,False,Sunday,Low Value,2025-04-13
52627,Bangalore,2025-03-02 09:35:00,2025-03-02 10:01:00,Delivered,Card,1553.79,68.26,153.45,1468.6,26,9,Sunday,March,True,True,False,Sunday,Medium Value,2025-03-02
52628,Kolkata,2025-02-05 19:38:00,2025-02-05 20:02:00,Delivered,UPI,1368.31,19.12,41.21,1346.22,24,19,Wednesday,February,False,True,False,Wednesday,Medium Value,2025-02-05
52629,Kolkata,2025-01-26 05:18:00,,Cancelled,UPI,1714.94,12.19,82.03,1645.1,10,5,Sunday,January,True,False,False,Sunday,High Value,2025-01-26
52630,Pune,2025-04-15 19:44:00,2025-04-15 20:13:00,Delivered,Wallet,708.18,59.61,133.16,634.63,29,19,Tuesday,April,False,True,False,Tuesday,Medium Value,2025-04-15
52631,Ahmedabad,2025-03-17 19:21:00,2025-03-17 19:54:00,Delivered,Card,1544.48,18.85,259.54,1303.79,33,19,Monday,March,False,True,True,Monday,Medium Value,2025-03-17
52632,Bangalore,2025-01-04 10:53:00,2025-01-04 11:16:00,Delivered,Wallet,830.77,11.11,207.16,634.72,23,10,Saturday,January,True,True,False,Saturday,Medium Value,2025-01-04
52633,Bangalore,2025-04-27 19:08:00,2025-04-27 19:34:00,Delivered,Card,526.96,60.2,81.54,505.62,26,19,Sunday,April,True,True,False,Sunday,Medium Value,2025-04-27
52634,Bangalore,2025-02-03 20:17:00,2025-02-03 20:43:00,Delivered,UPI,2142.27,54.71,368.29,1828.69,26,20,Monday,February,False,True,False,Monday,High Value,2025-02-03
52635,Delhi,2025-01-02 19:00:00,2025-01-02 19:28:00,Delivered,Card,748.91,51.95,55.87,744.99,28,19,Thursday,January,False,True,False,Thursday,Medium Value,2025-01-02
52636,Kolkata,2025-02-15 13:32:00,2025-02-15 14:08:00,Delivered,Cash on Delivery,1406.72,67.6,169.8,1304.52,36,13,Saturday,February,True,True,True,Saturday,Medium Value,2025-02-15
52637,Chennai,2025-01-15 21:28:00,2025-01-15 22:02:00,Delivered,UPI,1635.28,49.83,80.68,1604.43,34,21,Wednesday,January,False,True,True,Wednesday,High Value,2025-01-15
52638,Chennai,2025-04-27 08:59:00,2025-04-27 09:23:00,Delivered,UPI,2185.39,65.73,126.09,2125.03,24,8,Sunday,April,True,True,False,Sunday,High Value,2025-04-27
52639,Hyderabad,2025-04-17 19:27:00,2025-04-17 19:49:00,Delivered,UPI,2310.82,16.26,2.43,2324.65,22,19,Thursday,April,False,True,False,Thursday,High Value,2025-04-17
52640,Chennai,2025-04-07 13:13:00,,Cancelled,Cash on Delivery,339.23,47.3,16.5,370.03,37,13,Monday,April,False,True,True,Monday,Low Value,2025-04-07
52641,Kolkata,2025-03-04 13:43:00,2025-03-04 14:19:00,Delivered,Wallet,861.5,30.09,61.63,829.96,36,13,Tuesday,March,False,True,True,Tuesday,Medium Value,2025-03-04
52642,Chennai,2025-03-20 11:04:00,2025-03-20 11:34:00,Delivered,UPI,1835.64,45.64,167.05,1714.23,30,11,Thursday,March,False,False,False,Thursday,High Value,2025-03-20
52643,Delhi,2025-03-11 09:57:00,2025-03-11 10:23:00,Delivered,Wallet,778.23,63.73,189.14,652.82,26,9,Tuesday,March,False,True,False,Tuesday,Medium Value,2025-03-11
52644,Kolkata,2025-04-23 10:36:00,2025-04-23 11:14:00,Delivered,UPI,817.1,20.8,104.78,733.12,38,10,Wednesday,April,False,True,True,Wednesday,Medium Value,2025-04-23
52645,Kolkata,2025-02-08 10:58:00,2025-02-08 11:30:00,Delivered,UPI,2022.01,39.01,29.43,2031.59,32,10,Saturday,February,True,True,True,Saturday,High Value,2025-02-08
52646,Pune,2025-02-08 13:11:00,2025-02-08 13:35:00,Delivered,Card,670.45,21.81,64.06,628.2,24,13,Saturday,February,True,True,False,Saturday,Medium Value,2025-02-08
52647,Ahmedabad,2025-04-24 15:00:00,2025-04-24 15:31:00,Delivered,UPI,978.01,27.1,235.48,769.63,31,15,Thursday,April,False,False,True,Thursday,Medium Value,2025-04-24
52648,Pune,2025-01-15 19:22:00,2025-01-15 19:42:00,Delivered,Wallet,657.39,15.14,4.91,667.62,20,19,Wednesday,January,False,True,False,Wednesday,Medium Value,2025-01-15
52649,Delhi,2025-02-24 19:47:00,2025-02-24 20:21:00,Delivered,UPI,2395.57,11.88,417.49,1989.96,34,19,Monday,February,False,True,True,Monday,High Value,2025-02-24
52650,Mumbai,2025-03-02 17:40:00,2025-03-02 18:05:00,Delivered,UPI,1841.12,61.13,221.88,1680.37,25,17,Sunday,March,True,False,False,Sunday,High Value,2025-03-02
52651,Pune,2025-02-05 19:06:00,2025-02-05 19:25:00,Delivered,Wallet,1600.41,69.82,24.79,1645.44,19,19,Wednesday,February,False,True,False,Wednesday,High Value,2025-02-05
52652,Chennai,2025-03-12 09:00:00,2025-03-12 09:20:00,Delivered,UPI,576.8,69.81,43.96,602.65,20,9,Wednesday,March,False,True,False,Wednesday,Medium Value,2025-03-12
52653,Chennai,2025-03-27 14:08:00,2025-03-27 14:34:00,Delivered,Card,1979.07,50.22,339.92,1689.37,26,14,Thursday,March,False,True,False,Thursday,High Value,2025-03-27
52654,Delhi,2025-01-02 19:41:00,2025-01-02 19:58:00,Delivered,Card,2227.95,51.57,90.61,2188.91,17,19,Thursday,January,False,True,False,Thursday,High Value,2025-01-02
52655,Ahmedabad,2025-02-16 05:21:00,2025-02-16 05:58:00,Delivered,UPI,2487.87,22.82,198.67,2312.02,37,5,Sunday,February,True,False,True,Sunday,High Value,2025-02-16
52656,Ahmedabad,2025-02-13 08:03:00,2025-02-13 08:24:00,Delivered,Wallet,352.86,59.98,75.92,336.92,21,8,Thursday,February,False,True,False,Thursday,Low Value,2025-02-13
52657,Kolkata,2025-02-28 13:48:00,2025-02-28 14:17:00,Delivered,Wallet,1953.13,17.73,225.47,1745.39,29,13,Friday,February,False,True,False,Friday,High Value,2025-02-28
52658,Hyderabad,2025-01-23 00:22:00,2025-01-23 00:47:00,Delivered,Cash on Delivery,1462.69,64.5,52.02,1475.17,25,0,Thursday,January,False,False,False,Thursday,Medium Value,2025-01-23
52659,Hyderabad,2025-01-03 14:17:00,2025-01-03 15:07:00,Delivered,Cash on Delivery,113.86,63.98,2.9,174.94,50,14,Friday,January,False,True,True,Friday,Low Value,2025-01-03
52660,Mumbai,2025-02-21 14:49:00,2025-02-21 15:16:00,Delivered,UPI,1983.59,32.18,366.0,1649.77,27,14,Friday,February,False,True,False,Friday,High Value,2025-02-21
52661,Pune,2025-02-19 14:43:00,2025-02-19 15:10:00,Delivered,Card,1942.71,18.68,238.3,1723.09,27,14,Wednesday,February,False,True,False,Wednesday,High Value,2025-02-19
52662,Chennai,2025-02-13 08:30:00,2025-02-13 09:01:00,Delivered,Wallet,1903.09,40.55,274.27,1669.37,31,8,Thursday,February,False,True,True,Thursday,High Value,2025-02-13
52663,Ahmedabad,2025-02-20 10:16:00,2025-02-20 10:26:00,Delivered,UPI,1097.6,13.02,215.26,895.36,10,10,Thursday,February,False,True,False,Thursday,Medium Value,2025-02-20
52664,Bangalore,2025-02-28 20:22:00,2025-02-28 20:40:00,Delivered,Cash on Delivery,392.17,43.02,74.02,361.17,18,20,Friday,February,False,True,False,Friday,Low Value,2025-02-28
52665,Pune,2025-03-15 20:36:00,2025-03-15 21:04:00,Delivered,Wallet,847.28,66.41,211.66,702.03,28,20,Saturday,March,True,True,False,Saturday,Medium Value,2025-03-15
52666,Bangalore,2025-01-23 20:58:00,2025-01-23 21:18:00,Delivered,UPI,2192.41,35.06,27.32,2200.15,20,20,Thursday,January,False,True,False,Thursday,High Value,2025-01-23
52667,Chennai,2025-04-21 14:45:00,,Cancelled,Wallet,796.87,47.43,167.16,677.14,15,14,Monday,April,False,True,False,Monday,Medium Value,2025-04-21
52668,Hyderabad,2025-04-15 08:50:00,2025-04-15 09:14:00,Delivered,UPI,1645.31,27.49,209.13,1463.67,24,8,Tuesday,April,False,True,False,Tuesday,Medium Value,2025-04-15
52669,Mumbai,2025-01-28 20:25:00,2025-01-28 20:54:00,Delivered,Wallet,2396.12,48.29,398.24,2046.17,29,20,Tuesday,January,False,True,False,Tuesday,High Value,2025-01-28
52670,Hyderabad,2025-01-06 05:25:00,,Cancelled,UPI,2445.25,60.64,515.11,1990.78,31,5,Monday,January,False,False,True,Monday,High Value,2025-01-06
52671,Hyderabad,2025-04-15 21:39:00,,Cancelled,Card,2214.51,34.56,494.02,1755.05,20,21,Tuesday,April,False,True,False,Tuesday,High Value,2025-04-15
52672,Ahmedabad,2025-01-14 14:48:00,2025-01-14 14:59:00,Delivered,UPI,2021.48,12.42,236.2,1797.7,11,14,Tuesday,January,False,True,False,Tuesday,High Value,2025-01-14
52673,Ahmedabad,2025-03-09 16:08:00,2025-03-09 16:22:00,Delivered,Cash on Delivery,1346.74,27.81,18.87,1355.68,14,16,Sunday,March,True,False,False,Sunday,Medium Value,2025-03-09
52674,Bangalore,2025-01-13 15:38:00,2025-01-13 15:54:00,Delivered,Cash on Delivery,413.68,54.0,31.82,435.86,16,15,Monday,January,False,False,False,Monday,Low Value,2025-01-13
52675,Kolkata,2025-02-23 08:41:00,2025-02-23 08:57:00,Delivered,UPI,1163.57,30.02,73.69,1119.9,16,8,Sunday,February,True,True,False,Sunday,Medium Value,2025-02-23
52676,Kolkata,2025-02-25 17:29:00,2025-02-25 17:49:00,Delivered,UPI,473.95,50.31,47.98,476.28,20,17,Tuesday,February,False,False,False,Tuesday,Low Value,2025-02-25
52677,Pune,2025-02-22 20:45:00,2025-02-22 21:12:00,Delivered,Card,883.28,18.56,145.97,755.87,27,20,Saturday,February,True,True,False,Saturday,Medium Value,2025-02-22
52678,Chennai,2025-04-08 10:28:00,2025-04-08 10:57:00,Delivered,Cash on Delivery,1051.58,22.06,214.78,858.86,29,10,Tuesday,April,False,True,False,Tuesday,Medium Value,2025-04-08
52679,Delhi,2025-02-05 09:35:00,2025-02-05 09:52:00,Delivered,Cash on Delivery,361.92,12.52,83.64,290.8,17,9,Wednesday,February,False,True,False,Wednesday,Low Value,2025-02-05
52680,Delhi,2025-01-23 19:58:00,2025-01-23 20:21:00,Delivered,Card,1557.05,68.32,253.62,1371.75,23,19,Thursday,January,False,True,False,Thursday,Medium Value,2025-01-23
52681,Mumbai,2025-04-01 19:39:00,2025-04-01 19:57:00,Delivered,Card,1064.08,17.95,101.12,980.91,18,19,Tuesday,April,False,True,False,Tuesday,Medium Value,2025-04-01
52682,Pune,2025-03-01 08:02:00,2025-03-01 08:22:00,Delivered,Wallet,1143.04,30.87,159.86,1014.05,20,8,Saturday,March,True,True,False,Saturday,Medium Value,2025-03-01
52683,Pune,2025-02-22 07:44:00,2025-02-22 08:06:00,Delivered,UPI,2178.49,24.69,255.35,1947.83,22,7,Saturday,February,True,False,False,Saturday,High Value,2025-02-22
52684,Bangalore,2025-03-08 13:06:00,2025-03-08 13:37:00,Delivered,Cash on Delivery,1591.76,63.5,357.74,1297.52,31,13,Saturday,March,True,True,True,Saturday,Medium Value,2025-03-08
52685,Delhi,2025-02-06 06:20:00,2025-02-06 06:37:00,Delivered,Wallet,2286.5,12.06,507.37,1791.19,17,6,Thursday,February,False,False,False,Thursday,High Value,2025-02-06
52686,Kolkata,2025-04-09 13:44:00,2025-04-09 13:59:00,Delivered,UPI,2088.16,30.96,74.46,2044.66,15,13,Wednesday,April,False,True,False,Wednesday,High Value,2025-04-09
52687,Pune,2025-03-01 14:31:00,2025-03-01 15:05:00,Delivered,Card,815.02,64.26,184.44,694.84,34,14,Saturday,March,True,True,True,Saturday,Medium Value,2025-03-01
52688,Ahmedabad,2025-01-27 10:24:00,2025-01-27 10:53:00,Delivered,Card,667.5,41.81,90.6,618.71,29,10,Monday,January,False,True,False,Monday,Medium Value,2025-01-27
52689,Bangalore,2025-02-11 19:38:00,2025-02-11 20:10:00,Delivered,Wallet,2046.79,26.72,280.55,1792.96,32,19,Tuesday,February,False,True,True,Tuesday,High Value,2025-02-11
52690,Ahmedabad,2025-03-27 08:12:00,2025-03-27 08:37:00,Delivered,UPI,2045.32,30.33,74.51,2001.14,25,8,Thursday,March,False,True,False,Thursday,High Value,2025-03-27
52691,Delhi,2025-02-24 09:31:00,2025-02-24 09:59:00,Delivered,Cash on Delivery,1072.31,18.63,247.95,842.99,28,9,Monday,February,False,True,False,Monday,Medium Value,2025-02-24
52692,Chennai,2025-01-28 08:06:00,2025-01-28 08:38:00,Delivered,Cash on Delivery,640.67,50.73,87.16,604.24,32,8,Tuesday,January,False,True,True,Tuesday,Medium Value,2025-01-28
52693,Pune,2025-03-04 19:08:00,2025-03-04 19:35:00,Delivered,Card,1620.66,15.85,195.63,1440.88,27,19,Tuesday,March,False,True,False,Tuesday,Medium Value,2025-03-04
52694,Pune,2025-03-12 13:08:00,2025-03-12 13:25:00,Delivered,UPI,960.9,11.25,107.46,864.69,17,13,Wednesday,March,False,True,False,Wednesday,Medium Value,2025-03-12
52695,Chennai,2025-03-22 09:30:00,2025-03-22 09:54:00,Delivered,Card,2406.84,55.8,583.37,1879.27,24,9,Saturday,March,True,True,False,Saturday,High Value,2025-03-22
